-280.98062615445815,219.57012815193463
707.5009324222742,219.53225239537247
726.5310267113811,214.59393700184407
744.9054012851184,207.216785856314
764.9501735473773,199.168984606645
783.3245481211146,191.7918334611151
801.698922694852,184.41468231558517
821.7436949571108,176.36688106591617
841.2243886294223,174.26646007779377
859.30442721247,181.81771157124018
872.2015322525199,198.80924423720606
874.6122871016047,218.253972451799
866.2550979582487,237.8806097178932
850.5665233288339,249.61848944035822
831.2256428012982,253.530522724755
809.8218893299799,256.43557648312486
790.2017819812713,259.0985424282972
770.5816746325628,261.76150837346955
749.1779211612444,264.6665621318394
729.5578138125359,267.32952807701173
708.1540603412175,270.2345818353816
707.504579858614,270.32273346352963
-280.98062615445815,270.3606118707062
-390.89900408434914,206.8720627827842
