10803.312345232092,12830.335215256233
10803.312345232092,12923.28770587957
10822.812345232178,13004.200432980542
10822.812345232178,12829.758730007425
10842.312345232263,12829.182244758616
10842.312345232263,13004.56788905743
10861.812345232349,13004.93534513412
10861.812345232349,12828.605759510012
10881.312345232434,12828.029274261204
10881.312345232434,13005.302801211008
10900.81234523252,13005.670257287898
10900.81234523252,12827.452789012395
10920.312345232607,12826.876303763587
10920.312345232607,13006.037713364787
10939.812345232043,13006.405169441678
10939.812345232043,12826.299818514779
10959.312345232129,12825.72333326597
10959.312345232129,13006.772625518568
10978.812345232214,13007.140081595457
10978.812345232214,12825.146848017364
10998.3123452323,12824.570362768556
10998.3123452323,13007.507537672347
11017.812345232385,13007.874993749238
11017.812345232385,12823.993877519748
11037.31234523247,12823.41739227094
11037.31234523247,13008.242449826126
11056.812345232556,13008.609905902813
11056.812345232556,12822.840907022131
11076.312345231992,12822.264421773323
11076.312345231992,13008.977361979703
