10709.54010215515,12603.270336866572
10709.54010215515,12742.914632514206
10729.040102155237,12743.25639142825
10729.040102155237,12603.270336866572
10748.540102155323,12603.270336866572
10748.540102155323,12742.214301398804
10768.040102155408,12741.172211369563
10768.040102155408,12603.270336866572
10787.540102155494,12603.270336866572
10787.540102155494,12740.130121340118
10807.040102155579,12739.088031310675
10807.040102155579,12603.270336866572
10826.540102155015,12603.270336866572
10826.540102155015,12738.04594128123
10846.0401021551,12737.003851251786
10846.0401021551,12603.270336866572
10865.540102155186,12603.270336866572
10865.540102155186,12735.961761222343
10885.040102155272,12734.9196711931
10885.040102155272,12603.270336866572
