-27.126768981979694,699.5400545719087
462.97863691326245,699.5305793705357
500.314060734044,674.8520605650175
528.5029939329412,637.4940086202465
558.3560802170845,601.7198507813766
602.4476715156028,602.2975529547689
617.8963748258437,645.174351820548
585.6874346324101,677.046945339867
545.5062765909364,701.0409974871405
505.3251185494624,725.0350496344141
463.5985313525458,749.9519499411969
462.98046190262824,750.321028169272
-27.126768981979694,750.3305040333236
-58.79827607772799,718.3783074642059
-91.96093997564336,685.3559253091609
-124.93810528989187,654.9399382418258
-168.774306401374,659.7137873335485
-181.20590199873462,700.4518750097092
-148.73211748293843,731.9562290259304
-109.61635415733627,754.2038594493155
-68.93596029871003,777.341395089636
-28.255566440083864,800.4789307299561
-27.126768981979694,801.1209498684225
462.98228702750794,801.1114733416924
549.4459166010499,711.3255030778157
