846.9716564433985,1029.5391897418426
1091.53344983098,1029.5368198650085
1127.7848160163562,1006.2952488929143
1155.9744361509206,968.9377152929949
1183.9981485255603,933.8392404488441
1227.9582768184503,930.388257471576
1247.7399207953474,968.1085824725361
1219.9672050284119,1002.4735224858822
1178.3082336346934,1019.4891065903781
1134.982903385226,1037.185314059054
1091.6575731357568,1054.8815215277293
1091.5339062885562,1054.9320331839003
846.9716564433985,1054.9344031434819
760.5064143475037,965.1484648174372
